 x,y,r4,w1,r3,r2,w2,r1,r0,f1,f2,bw1,bw2,bw1-1,bw1-2,bw2-1,bw2-2
10,10,4,0.25,3.75,3.5,0.25,3.25,3,9.049,10.568,0.356,0.420,8.819,9.176,10.335,10.755
10,10,4,0.5,3.5,3.25,0.25,3,0.5,9.700,13.601,0.445,2.367,9.404,9.849,12.350,14.717
10,10,4,0.5,3.5,3.25,0.5,2.75,0.5,9.543,14.705,0.472,2.631,9.339,9.811,13.288,15.919
10,10,4,0.5,3.5,3.25,0.75,2.5,0.5,9.680,15.890,0.505,2.838,9.357,9.861,14.313,17.151
10,10,4,0.5,3.5,3.25,1,2.25,0.5,9.670,17.091,0.517,-1.000,9.347,9.865,15.362,-1.000
10,10,4,0.5,3.5,3.25,1.25,2,0.5,9.651,-1.000,0.536,-1.000,9.317,9.853,16.392,-1.000
10,10,4,0.5,3.5,3.25,1.5,1.75,0.5,9.637,-1.000,0.544,-1.000,9.296,9.840,17.399,-1.000
10,10,4,0.5,3.5,3.25,1.75,1.5,0.5,9.668,-1.000,0.536,-1.000,9.334,9.870,-1.000,-1.000
10,10,4,0.5,3.5,3.25,2,1.25,0.5,9.660,-1.000,0.537,-1.000,9.333,9.870,-1.000,-1.000
10,10,4,0.5,3.5,3.25,2.25,1,0.5,9.974,-1.000,0.560,-1.000,9.326,9.886,-1.000,-1.000
10,10,4,0.5,3.5,3.25,2.5,0.75,0.5,9.620,-1.000,0.559,-1.000,9.278,9.837,-1.000,-1.000
10,10,4,0.5,3.5,3.25,0.25,3,0.75,9.616,13.519,0.429,2.319,9.329,9.758,12.314,14.633
10,10,4,0.5,3.5,3.25,0.5,2.75,0.75,9.641,14.633,0.483,2.532,9.320,9.803,13.255,15.787
10,10,4,0.5,3.5,3.25,0.75,2.5,0.75,9.680,15.770,0.502,2.708,9.358,9.860,14.269,16.977
10,10,4,0.5,3.5,3.25,1,2.25,0.75,9.671,16.970,0.529,-1.000,9.336,9.865,15.276,-1.000
10,10,4,0.5,3.5,3.25,1.25,2,0.75,9.680,-1.000,0.527,-1.000,9.348,9.875,16.351,-1.000
10,10,4,0.5,3.5,3.25,1.5,1.75,0.75,9.601,-1.000,0.539,-1.000,9.266,9.805,17.310,-1.000
10,10,4,0.5,3.5,3.25,1.75,1.5,0.75,9.542,-1.000,0.508,-1.000,9.225,9.734,-1.000,-1.000
10,10,4,0.5,3.5,3.25,2,1.25,0.75,9.650,-1.000,0.550,-1.000,9.311,9.861,-1.000,-1.000
10,10,4,0.5,3.5,3.25,2.25,1,0.75,9.630,-1.000,0.559,-1.000,9.278,9.838,-1.000,-1.000
10,10,4,0.5,3.5,3.25,0.25,3,1,9.679,13.450,0.479,2.225,9.369,9.848,12.270,14.495
10,10,4,0.5,3.5,3.25,0.5,2.75,1,9.690,14.509,0.500,2.418,9.361,9.861,13.199,15.617
10,10,4,0.5,3.5,3.25,0.75,2.5,1,9.681,15.610,0.520,2.578,9.347,9.867,14.179,16.757
10,10,4,0.5,3.5,3.25,1,2.25,1,9.679,16.770,0.520,-1.000,9.353,9.873,15.172,-1.000
10,10,4,0.5,3.5,3.25,1.25,2,1,9.600,17.990,0.536,-1.000,9.267,9.803,16.189,-1.000
10,10,4,0.5,3.5,3.25,1.5,1.75,1,9.610,-1.000,0.538,-1.000,9.274,9.813,17.191,-1.000
10,10,4,0.5,3.5,3.25,1.75,1.5,1,9.620,-1.000,0.552,-1.000,9.276,9.828,-1.000,-1.000
10,10,4,0.5,3.5,3.25,2,1.25,1,6.650,-1.000,0.530,-1.000,9.324,9.854,-1.000,-1.000
10,10,4,0.5,3.5,3.25,0.25,3,1.25,9.680,13.300,0.482,2.079,9.354,9.837,12.193,14.272
10,10,4,0.5,3.5,3.25,0.5,2.75,1.25,9.528,14.281,0.453,2.303,9.234,9.687,13.016,15.319
10,10,4,0.5,3.5,3.25,0.75,2.5,1.25,9.621,15.370,0.498,2.438,9.304,9.802,13.998,16.436
10,10,4,0.5,3.5,3.25,1,2.25,1.25,9.680,16.461,0.538,2.535,9.334,9.872,15.011,17.546
10,10,4,0.5,3.5,3.25,1.25,2,1.25,9.674,17.635,0.541,-1.000,9.336,9.877,16.021,-1.000
10,10,4,0.5,3.5,3.25,1.5,1.75,1.25,9.610,-1.000,0.536,-1.000,9.271,9.807,17.027,-1.000
10,10,4,0.5,3.5,3.25,1.75,1.5,1.25,9.640,-1.000,0.535,-1.000,9.302,9.837,-1.000,-1.000
10,10,4,0.5,3.5,3.25,0.25,3,1.5,9.640,13.070,0.482,1.856,9.310,9.793,12.062,13.918
10,10,4,0.5,3.5,3.25,0.5,2.75,1.5,9.665,14.019,0.495,2.024,9.340,9.835,12.910,14.934
10,10,4,0.5,3.5,3.25,0.75,2.5,1.5,9.590,15.010,0.490,2.199,9.277,9.767,13.754,15.953
10,10,4,0.5,3.5,3.25,1,2.25,1.5,9.480,16.030,0.490,2.325,9.177,9.666,14.667,16.992
10,10,4,0.5,3.5,3.25,1.25,2,1.5,9.670,17.200,0.546,-1.000,9.330,9.876,15.803,-1.000
10,10,4,0.5,3.5,3.25,1.5,1.75,1.5,9.650,-1.000,0.542,-1.000,9.319,9.861,16.887,-1.000
10,10,4,0.5,3.5,3.25,0.25,3,1.75,9.670,12.800,0.484,1.609,9.340,9.824,11.928,13.537
10,10,4,0.5,3.5,3.25,0.5,2.75,1.75,9.650,13.701,0.487,1.713,9.330,9.817,12.751,14.464
10,10,4,0.5,3.5,3.25,0.75,2.5,1.75,9.610,14.620,0.492,1.845,9.300,9.792,13.561,15.406
10,10,4,0.5,3.5,3.25,1,2.25,1.75,9.618,15.591,0.516,1.834,9.292,9.809,14.510,16.344
10,10,4,0.5,3.5,3.25,1.25,2,1.75,9.680,16.720,0.535,1.851,9.338,9.873,15.591,17.442
10,10,4,0.5,3.5,3.25,0.25,3,2,9.670,12.500,0.480,1.345,9.349,9.828,11.757,13.102
10,10,4,0.5,3.5,3.25,0.5,2.75,2,9.640,13.312,0.491,1.462,9.319,9.810,12.529,13.991
10,10,4,0.5,3.5,3.25,0.75,2.5,2,9.632,14.168,0.515,1.453,9.310,9.824,13.314,14.767
10,10,4,0.5,3.5,3.25,1,2.25,2,9.619,15.130,0.509,1.442,9.304,9.813,14.251,15.693
10,10,4,0.5,3.5,3.25,0.25,3,2.25,9.683,12.180,0.126,1.040,9.360,9.487,11.608,12.648
10,10,4,0.5,3.5,3.25,0.5,2.75,2.25,9.622,12.860,0.525,1.049,9.283,9.808,12.263,13.312
10,10,4,0.5,3.5,3.25,0.75,2.5,2.25,9.641,13.710,0.533,1.032,9.305,9.837,13.101,14.133
10,10,4,0.5,3.5,3.25,0.25,3,2.5,9.650,11.801,0.505,0.786,9.312,9.817,11.366,12.152
10,10,4,0.5,3.5,3.25,0.5,2.75,2.5,9.660,-1.000,0.549,-1.000,9.324,9.873,-1.000,-1.000
10,10,4,0.5,3.5,3.25,0.25,3,2.75,9.660,11.500,0.514,0.500,9.321,9.836,11.228,11.728
10,10,4,0.75,3.25,3,0.25,2.75,0.5,10.385,14.730,0.576,2.556,9.972,10.548,13.389,15.945
10,10,4,0.75,3.25,3,0.5,2.5,0.5,10.390,15.991,0.653,2.738,9.963,10.616,14.516,17.254
10,10,4,0.75,3.25,3,0.75,2.25,0.5,10.400,17.186,0.702,-1.000,9.943,10.645,15.557,-1.000
10,10,4,0.75,3.25,3,1,2,0.5,10.400,-1.000,0.730,-1.000,9.938,10.668,16.660,-1.000
10,10,4,0.75,3.25,3,1.25,1.75,0.5,10.380,-1.000,0.722,-1.000,9.926,10.648,17.654,-1.000
10,10,4,0.75,3.25,3,1.5,1.5,0.5,10.371,-1.000,0.731,-1.000,9.917,10.648,-1.000,-1.000
10,10,4,0.75,3.25,3,1.75,1.25,0.5,10.380,-1.000,0.744,-1.000,9.923,10.667,-1.000,-1.000
10,10,4,0.75,3.25,3,2,1,0.5,10.390,-1.000,0.741,-1.000,9.927,10.668,-1.000,-1.000
10,10,4,0.75,3.25,3,2.25,0.75,0.5,10.400,-1.000,0.755,-1.000,9.928,10.683,-1.000,-1.000
10,10,4,0.75,3.25,3,0.25,2.75,0.75,10.418,14.680,0.623,2.504,9.996,10.618,13.351,15.855
10,10,4,0.75,3.25,3,0.5,2.5,0.75,10.370,15.911,0.655,2.647,9.944,10.599,14.456,17.103
10,10,4,0.75,3.25,3,0.75,2.25,0.75,10.391,17.050,0.688,-1.000,9.952,10.640,15.478,-1.000
10,10,4,0.75,3.25,3,1,2,0.75,10.398,-1.000,0.732,-1.000,9.931,10.662,16.595,-1.000
10,10,4,0.75,3.25,3,1.25,1.75,0.75,10.370,-1.000,0.728,-1.000,9.911,10.639,17.636,-1.000
10,10,4,0.75,3.25,3,1.5,1.5,0.75,10.380,-1.000,0.732,-1.000,9.926,10.658,-1.000,-1.000
10,10,4,0.75,3.25,3,1.75,1.25,0.75,10.390,-1.000,0.760,-1.000,9.923,10.683,-1.000,-1.000
10,10,4,0.75,3.25,3,2,1,0.75,10.389,-1.000,0.744,-1.000,9.930,10.674,-1.000,-1.000
10,10,4,0.75,3.25,3,0.25,2.75,1,10.391,14.549,0.633,2.347,9.959,10.592,13.311,15.658
10,10,4,0.75,3.25,3,0.5,2.5,1,10.360,15.571,0.646,2.481,9.944,10.590,14.354,16.835
10,10,4,0.75,3.25,3,0.75,2.25,1,10.368,16.880,0.702,-1.000,9.919,10.621,15.354,-1.000
10,10,4,0.75,3.25,3,1,2,1,10.390,-1.000,0.739,-1.000,9.916,10.655,16.454,-1.000
10,10,4,0.75,3.25,3,1.25,1.75,1,10.360,-1.000,0.734,-1.000,9.897,10.631,17.496,-1.000
10,10,4,0.75,3.25,3,1.5,1.5,1,10.378,-1.000,0.738,-1.000,9.916,10.654,-1.000,-1.000
10,10,4,0.75,3.25,3,1.75,1.25,1,10.378,-1.000,0.751,-1.000,9.911,10.662,-1.000,-1.000
10,10,4,0.75,3.25,3,0.25,2.75,1.25,10.390,14.339,0.636,2.163,9.966,10.602,13.172,15.335
10,10,4,0.75,3.25,3,0.5,2.5,1.25,10.253,15.411,0.643,2.366,9.830,10.473,14.104,16.470
10,10,4,0.75,3.25,3,0.75,2.25,1.25,10.360,16.611,0.686,2.378,9.919,10.605,15.264,17.642
10,10,4,0.75,3.25,3,1,2,1.25,10.390,17.773,0.725,-1.000,9.934,10.659,16.265,-1.000
10,10,4,0.75,3.25,3,1.25,1.75,1.25,10.360,-1.000,0.726,-1.000,9.900,10.626,17.310,-1.000
10,10,4,0.75,3.25,3,1.5,1.5,1.25,10.370,-1.000,0.733,-1.000,9.905,10.638,-1.000,-1.000
10,10,4,0.75,3.25,3,0.25,2.75,1.5,10.320,14.020,0.604,1.943,9.917,10.520,12.964,14.907
10,10,4,0.75,3.25,3,0.5,2.5,1.5,10.290,15.050,0.636,1.990,9.874,10.510,13.950,15.940
10,10,4,0.75,3.25,3,0.75,2.25,1.5,10.343,16.140,0.693,2.183,9.895,10.588,14.892,17.075
10,10,4,0.75,3.25,3,1,2,1.5,10.390,17.339,0.723,-1.000,9.932,10.655,16.039,-1.000
10,10,4,0.75,3.25,3,1.25,1.75,1.5,10.370,-1.000,0.720,-1.000,9.925,10.644,17.145,-1.000
10,10,4,0.75,3.25,3,0.25,2.75,1.75,10.369,13.751,0.627,1.603,9.943,10.570,12.865,14.468
10,10,4,0.75,3.25,3,0.5,2.5,1.75,10.360,14.700,0.681,1.685,9.914,10.595,13.745,15.430
10,10,4,0.75,3.25,3,0.75,2.25,1.75,10.312,15.689,0.682,1.744,9.877,10.559,14.666,16.410
10,10,4,0.75,3.25,3,1,2,1.75,10.385,16.810,0.738,1.680,9.915,10.653,15.800,17.480
10,10,4,0.75,3.25,3,0.25,2.75,2,10.390,13.370,0.640,1.265,9.960,10.599,12.676,13.941
10,10,4,0.75,3.25,3,0.5,2.5,2,10.330,14.230,0.684,1.298,9.884,10.568,13.486,14.784
10,10,4,0.75,3.25,3,0.75,2.25,2,10.340,15.200,0.687,1.281,9.904,10.591,14.441,15.722
10,10,4,0.75,3.25,3,0.25,2.75,2.25,10.380,12.940,0.667,0.931,9.937,10.604,12.421,13.352
10,10,4,0.75,3.25,3,0.5,2.5,2.25,10.380,13.790,0.692,0.897,9.930,10.622,13.272,14.169
10,10,4,0.75,3.25,3,0.25,2.75,2.5,10.390,12.550,0.696,0.592,9.932,10.628,12.226,12.818
10,10,4,1,3,2.75,0.25,2.5,0.5,11.310,16.050,0.815,2.593,10.763,11.578,14.654,17.247
10,10,4,1,3,2.75,0.5,2.25,0.5,11.260,17.270,0.895,-1.000,10.672,11.567,15.728,-1.000
10,10,4,1,3,2.75,0.75,2,0.5,11.240,-1.000,0.924,-1.000,10.647,11.571,16.882,-1.000
10,10,4,1,3,2.75,1,1.75,0.5,11.240,-1.000,0.951,-1.000,10.633,11.584,-1.000,-1.000
10,10,4,1,3,2.75,1.25,1.5,0.5,11.240,-1.000,0.947,-1.000,10.643,11.590,-1.000,-1.000
10,10,4,1,3,2.75,1.5,1.25,0.5,11.240,-1.000,0.973,-1.000,10.625,11.598,-1.000,-1.000
10,10,4,1,3,2.75,1.75,1,0.5,11.250,-1.000,0.974,-1.000,10.641,11.615,-1.000,-1.000
10,10,4,1,3,2.75,2,0.75,0.5,11.244,-1.000,0.979,-1.000,10.631,11.610,-1.000,-1.000
10,10,4,1,3,2.75,0.25,2.5,0.75,11.270,15.920,0.810,2.574,10.723,11.533,14.547,17.121
10,10,4,1,3,2.75,0.5,2.25,0.75,11.268,17.162,0.888,-1.000,10.697,11.585,15.695,-1.000
10,10,4,1,3,2.75,0.75,2,0.75,11.250,-1.000,0.939,-1.000,10.636,11.575,16.815,-1.000
10,10,4,1,3,2.75,1,1.75,0.75,11.250,-1.000,0.945,-1.000,10.649,11.594,17.913,-1.000
10,10,4,1,3,2.75,1.25,1.5,0.75,11.260,-1.000,0.969,-1.000,10.641,11.610,-1.000,-1.000
10,10,4,1,3,2.75,1.5,1.25,0.75,11.240,-1.000,0.976,-1.000,10.631,11.607,-1.000,-1.000
10,10,4,1,3,2.75,1.75,1,0.75,11.260,-1.000,0.978,-1.000,10.653,11.631,-1.000,-1.000
10,10,4,1,3,2.75,0.25,2.5,1,11.250,15.741,0.815,2.385,10.699,11.514,14.455,16.840
10,10,4,1,3,2.75,0.5,2.25,1,11.260,16.971,0.926,-1.000,10.642,11.568,15.572,-1.000
10,10,4,1,3,2.75,0.75,2,1,11.240,-1.000,0.945,-1.000,10.624,11.569,16.707,-1.000
10,10,4,1,3,2.75,1,1.75,1,11.250,-1.000,0.957,-1.000,10.641,11.598,17.807,-1.000
10,10,4,1,3,2.75,1.25,1.5,1,11.240,-1.000,0.959,-1.000,10.628,11.587,-1.000,-1.000
10,10,4,1,3,2.75,1.5,1.25,1,11.241,-1.000,0.978,-1.000,10.622,11.600,-1.000,-1.000
10,10,4,1,3,2.75,0.25,2.5,1.25,11.240,15.452,0.848,2.197,10.663,11.511,14.276,16.473
10,10,4,1,3,2.75,0.5,2.25,1.25,11.250,16.650,0.930,2.242,10.643,11.573,15.417,17.659
10,10,4,1,3,2.75,0.75,2,1.25,11.243,17.900,0.948,-1.000,10.629,11.577,16.525,-1.000
10,10,4,1,3,2.75,1,1.75,1.25,11.245,-1.000,0.959,-1.000,10.635,11.594,17.628,-1.000
10,10,4,1,3,2.75,1.25,1.5,1.25,11.256,-1.000,0.973,-1.000,10.639,11.612,-1.000,-1.000
10,10,4,1,3,2.75,0.25,2.5,1.5,11.260,15.109,0.857,1.893,10.676,11.533,14.086,15.979
10,10,4,1,3,2.75,0.5,2.25,1.5,11.242,16.291,0.920,1.937,10.639,11.559,15.202,17.139
10,10,4,1,3,2.75,0.75,2,1.5,11.260,17.450,0.942,-1.000,10.649,11.591,16.299,-1.000
10,10,4,1,3,2.75,1,1.75,1.5,11.240,-1.000,0.967,-1.000,10.626,11.593,14.477,-1.000
10,10,4,1,3,2.75,0.25,2.5,1.75,11.260,14.750,0.869,1.506,10.684,11.553,13.931,15.437
10,10,4,1,3,2.75,0.5,2.25,1.75,11.170,15.760,0.883,1.585,10.591,11.474,14.860,16.445
10,10,4,1,3,2.75,0.75,2,1.75,11.238,16.918,0.958,1.498,10.623,11.581,16.035,17.533
10,10,4,1,3,2.75,0.25,2.5,2,11.231,14.292,0.896,1.118,10.632,11.528,13.677,14.795
10,10,4,1,3,2.75,0.5,2.25,2,11.201,15.278,0.925,1.126,10.593,11.518,14.630,15.756
10,10,4,1,3,2.75,0.25,2.5,2.25,11.220,13.853,0.901,0.752,10.621,11.522,13.435,14.187
10,10,4,1.25,2.75,2.5,0.25,2.25,0.5,12.352,17.320,1.132,-1.000,11.581,12.713,15.946,-1.000
10,10,4,1.25,2.75,2.5,0.5,2,0.5,12.281,-1.000,1.175,-1.000,11.511,12.686,17.157,-1.000
10,10,4,1.25,2.75,2.5,0.75,1.75,0.5,12.270,-1.000,1.213,-1.000,11.482,12.695,-1.000,-1.000
10,10,4,1.25,2.75,2.5,1,1.5,0.5,12.260,-1.000,1.243,-1.000,11.461,12.704,-1.000,-1.000
10,10,4,1.25,2.75,2.5,1.25,1.25,0.5,12.270,-1.000,1.226,-1.000,11.490,12.716,-1.000,-1.000
10,10,4,1.25,2.75,2.5,1.5,1,0.5,12.260,-1.000,1.260,-1.000,11.467,12.727,-1.000,-1.000
10,10,4,1.25,2.75,2.5,1.75,0.75,0.5,12.258,-1.000,1.281,-1.000,11.448,12.729,-1.000,-1.000
10,10,4,1.25,2.75,2.5,0.25,2.25,0.75,12.330,17.810,1.140,-1.000,11.549,12.689,15.854,-1.000
10,10,4,1.25,2.75,2.5,0.5,2,0.75,12.280,-1.000,1.175,-1.000,11.514,12.689,17.111,-1.000
10,10,4,1.25,2.75,2.5,0.75,1.75,0.75,12.275,-1.000,1.205,-1.000,11.502,12.707,-1.000,-1.000
10,10,4,1.25,2.75,2.5,1,1.5,0.75,12.260,-1.000,1.221,-1.000,11.481,12.702,-1.000,-1.000
10,10,4,1.25,2.75,2.5,1.25,1.25,0.75,12.260,-1.000,1.241,-1.000,11.468,12.709,-1.000,-1.000
10,10,4,1.25,2.75,2.5,1.5,1,0.75,12.250,-1.000,1.241,-1.000,11.466,12.707,-1.000,-1.000
10,10,4,1.25,2.75,2.5,0.25,2.25,1,12.341,17.009,1.147,-1.000,11.570,12.717,15.768,-1.000
10,10,4,1.25,2.75,2.5,0.5,2,1,12.279,-1.000,1.177,-1.000,11.508,12.685,16.988,-1.000
10,10,4,1.25,2.75,2.5,0.75,1.75,1,12.270,-1.000,1.202,-1.000,11.488,12.690,-1.000,-1.000
10,10,4,1.25,2.75,2.5,1,1.5,1,12.260,-1.000,1.251,-1.000,11.455,12.706,-1.000,-1.000
10,10,4,1.25,2.75,2.5,1.25,1.25,1,12.260,-1.000,1.257,-1.000,11.456,12.713,-1.000,-1.000
10,10,4,1.25,2.75,2.5,0.25,2.25,1.25,12.310,16.710,1.146,2.059,11.542,12.688,15.601,17.660
10,10,4,1.25,2.75,2.5,0.5,2,1.25,12.270,18.000,1.206,-1.000,11.470,12.676,16.812,-1.000
10,10,4,1.25,2.75,2.5,0.75,1.75,1.25,12.269,-1.000,1.216,-1.000,11.485,12.701,17.967,-1.000
10,10,4,1.25,2.75,2.5,1,1.5,1.25,12.250,-1.000,1.250,-1.000,11.462,12.712,-1.000,-1.000
10,10,4,1.25,2.75,2.5,0.25,2.25,1.5,12.290,16.360,1.141,1.776,11.518,12.659,15.409,17.185
10,10,4,1.25,2.75,2.5,0.5,2,1.5,12.249,17.550,1.195,-1.000,11.471,12.666,16.534,-1.000
10,10,4,1.25,2.75,2.5,0.75,1.75,1.5,12.260,-1.000,1.220,-1.000,11.477,12.697,17.781,-1.000
10,10,4,1.25,2.75,2.5,0.25,2.25,1.75,12.250,15.839,1.178,1.341,11.462,12.640,15.121,16.462
10,10,4,1.25,2.75,2.5,0.5,2,1.75,12.259,17.051,1.205,1.309,11.471,12.676,16.291,17.600
10,10,4,1.25,2.75,2.5,0.25,2.25,2,12.250,15.401,1.198,0.890,11.449,12.647,14.906,15.796
10,10,4,1.5,2.5,2.25,0.25,2,0.5,13.530,-1.000,1.545,-1.000,12.477,14.022,17.422,-1.000
10,10,4,1.5,2.5,2.25,0.5,1.75,0.5,13.440,-1.000,1.618,-1.000,12.369,13.987,-1.000,-1.000
10,10,4,1.5,2.5,2.25,0.75,1.5,0.5,13.440,-1.000,1.594,-1.000,12.394,13.988,-1.000,-1.000
10,10,4,1.5,2.5,2.25,1,1.25,0.5,13.440,-1.000,1.617,-1.000,12.388,14.005,-1.000,-1.000
10,10,4,1.5,2.5,2.25,1.25,1,0.5,13.440,-1.000,1.648,-1.000,12.374,14.022,-1.000,-1.000
10,10,4,1.5,2.5,2.25,1.5,0.75,0.5,13.440,-1.000,1.626,-1.000,12.389,14.015,-1.000,-1.000
10,10,4,1.5,2.5,2.25,0.25,2,0.75,13.507,-1.000,1.568,-1.000,12.435,14.003,17.331,-1.000
10,10,4,1.5,2.5,2.25,0.5,1.75,0.75,13.450,-1.000,1.564,-1.000,12.409,13.973,-1.000,-1.000
10,10,4,1.5,2.5,2.25,0.75,1.5,0.75,13.450,-1.000,1.588,-1.000,12.413,14.001,-1.000,-1.000
10,10,4,1.5,2.5,2.25,1,1.25,0.75,13.440,-1.000,1.608,-1.000,12.393,14.001,-1.000,-1.000
10,10,4,1.5,2.5,2.25,1.25,1,0.75,13.441,-1.000,1.623,-1.000,12.392,14.015,-1.000,-1.000
10,10,4,1.5,2.5,2.25,0.25,2,1,13.510,-1.000,1.549,-1.000,12.474,14.023,17.271,-1.000
10,10,4,1.5,2.5,2.25,0.5,1.75,1,13.450,-1.000,1.574,-1.000,12.411,13.985,-1.000,-1.000
10,10,4,1.5,2.5,2.25,0.75,1.5,1,13.430,-1.000,1.584,-1.000,12.398,13.982,-1.000,-1.000
10,10,4,1.5,2.5,2.25,1,1.25,1,13.440,-1.000,1.598,-1.000,12.413,14.011,-1.000,-1.000
10,10,4,1.5,2.5,2.25,0.25,2,1.25,13.468,-1.000,1.610,-1.000,12.370,13.980,17.051,-1.000
10,10,4,1.5,2.5,2.25,0.5,1.75,1.25,13.430,-1.000,1.576,-1.000,12.394,13.970,-1.000,-1.000
10,10,4,1.5,2.5,2.25,0.75,1.5,1.25,13.430,-1.000,1.600,-1.000,12.396,13.996,-1.000,-1.000
10,10,4,1.5,2.5,2.25,0.25,2,1.5,13.460,17.710,1.597,-1.000,12.383,13.980,16.883,-1.000
10,10,4,1.5,2.5,2.25,0.5,1.75,1.5,13.430,-1.000,1.593,-1.000,12.383,13.976,-1.000,-1.000
10,10,4,1.5,2.5,2.25,0.25,2,1.75,13.449,17.240,1.626,1.058,12.361,13.987,16.663,17.721
10,10,4,1.75,2.25,2,0.25,1.75,0.5,14.830,-1.000,1.959,-1.000,13.518,15.477,-1.000,-1.000
10,10,4,1.75,2.25,2,0.5,1.5,0.5,14.820,-1.000,2.144,-1.000,13.398,15.542,-1.000,-1.000
10,10,4,1.75,2.25,2,0.75,1.25,0.5,14.790,-1.000,2.108,-1.000,13.424,15.532,-1.000,-1.000
10,10,4,1.75,2.25,2,1,1,0.5,14.782,-1.000,2.129,-1.000,13.405,15.534,-1.000,-1.000
10,10,4,1.75,2.25,2,1.25,0.75,0.5,14.790,-1.000,2.126,-1.000,13.420,15.546,-1.000,-1.000
10,10,4,1.75,2.25,2,0.25,1.75,0.75,14.810,-1.000,1.939,-1.000,13.499,15.438,-1.000,-1.000
10,10,4,1.75,2.25,2,0.5,1.5,0.75,14.460,-1.000,1.684,-1.000,13.308,14.992,-1.000,-1.000
10,10,4,1.75,2.25,2,0.75,1.25,0.75,14.790,-1.000,2.109,-1.000,13.417,15.526,-1.000,-1.000
10,10,4,1.75,2.25,2,1,1,0.75,14.821,-1.000,2.104,-1.000,13.452,15.556,-1.000,-1.000
10,10,4,1.75,2.25,2,0.25,1.75,1,14.819,-1.000,1.987,-1.000,13.484,15.471,-1.000,-1.000
10,10,4,1.75,2.25,2,0.5,1.5,1,14.800,-1.000,2.111,-1.000,13.402,15.513,-1.000,-1.000
10,10,4,1.75,2.25,2,0.75,1.25,1,14.800,-1.000,2.107,-1.000,13.428,15.535,-1.000,-1.000
10,10,4,1.75,2.25,2,0.25,1.75,1.25,14.791,-1.000,1.980,-1.000,13.470,15.450,-1.000,-1.000
10,10,4,1.75,2.25,2,0.5,1.5,1.25,14.791,-1.000,2.132,-1.000,13.389,15.521,-1.000,-1.000
10,10,4,1.75,2.25,2,0.25,1.75,1.5,14.777,-1.000,1.995,-1.000,13.445,15.440,-1.000,-1.000
10,10,4,2,2,1.75,0.25,1.5,0.5,16.410,-1.000,2.830,-1.000,14.544,17.374,-1.000,-1.000
10,10,4,2,2,1.75,0.5,1.25,0.5,16.343,-1.000,2.712,-1.000,14.573,17.285,-1.000,-1.000
10,10,4,2,2,1.75,0.75,1,0.5,16.340,-1.000,2.730,-1.000,14.567,17.297,-1.000,-1.000
10,10,4,2,2,1.75,1,0.75,0.5,16.321,-1.000,2.697,-1.000,14.596,17.293,-1.000,-1.000
10,10,4,2,2,1.75,0.25,1.5,0.75,16.430,-1.000,2.741,-1.000,14.621,17.362,-1.000,-1.000
10,10,4,2,2,1.75,0.5,1.25,0.75,16.350,-1.000,2.748,-1.000,14.558,17.306,-1.000,-1.000
10,10,4,2,2,1.75,0.75,1,0.75,16.311,-1.000,2.815,-1.000,14.489,17.304,-1.000,-1.000
10,10,4,2,2,1.75,0.25,1.5,1,16.390,-1.000,2.800,-1.000,14.556,17.356,-1.000,-1.000
10,10,4,2,2,1.75,0.5,1.25,1,16.349,-1.000,2.732,-1.000,14.577,17.309,-1.000,-1.000
10,10,4,2,2,1.75,0.25,1.5,1.25,16.350,-1.000,2.820,-1.000,14.506,17.326,-1.000,-1.000
10,10,4,2.25,1.75,1.5,0.25,1.25,0.5,17.960,-1.000,-1.000,-1.000,15.649,-1.000,-1.000,-1.000
10,10,4,2.25,1.75,1.5,0.5,1,0.5,17.940,-1.000,-1.000,-1.000,15.702,-1.000,-1.000,-1.000
10,10,4,2.25,1.75,1.5,0.75,0.75,0.5,17.909,-1.000,-1.000,-1.000,15.667,-1.000,-1.000,-1.000
10,10,4,2.25,1.75,1.5,0.25,1.25,0.75,17.940,-1.000,-1.000,-1.000,15.652,-1.000,-1.000,-1.000
10,10,4,2.25,1.75,1.5,0.5,1,0.75,17.910,-1.000,-1.000,-1.000,15.658,-1.000,-1.000,-1.000
10,10,4,2.25,1.75,1.5,0.25,1.25,1,17.950,-1.000,-1.000,-1.000,15.672,-1.000,-1.000,-1.000
10,10,4,2.5,1.5,1.25,0.25,1,0.5,-1.000,-1.000,-1.000,-1.000,16.576,-1.000,-1.000,-1.000
10,10,4,2.5,1.5,1.25,0.5,0.75,0.5,-1.000,-1.000,-1.000,-1.000,16.601,-1.000,-1.000,-1.000
10,10,4,2.5,1.5,1.25,0.25,1,0.75,-1.000,-1.000,-1.000,-1.000,16.585,-1.000,-1.000,-1.000
10,10,4,2.75,1.25,1,0.25,0.75,0.5,-1.000,-1.000,-1.000,-1.000,17.234,-1.000,-1.000,-1.000
,,,,,,,,,,,,,,,,
10,10,4.25,0.25,4,3.75,0.25,3.5,0.5,8.490,11.590,0.353,2.316,8.242,8.595,10.403,12.719
10,10,4.25,0.25,4,3.75,0.5,3.25,0.5,8.410,12.520,0.365,2.650,8.173,8.538,11.115,13.765
10,10,4.25,0.25,4,3.75,0.75,3,0.5,8.380,13.530,0.361,3.031,8.143,8.504,11.890,14.921
10,10,4.25,0.25,4,3.75,1,2.75,0.5,8.380,14.590,0.377,3.348,8.140,8.517,12.743,16.091
